0.051	0.000
0.052	0.000
0.053	0.000
0.054	0.000
0.055	0.000
0.056	0.000
0.057	0.009
0.058	1.345
0.059	28.214
0.060	88.539
0.061	62.044
0.062	39.529
0.063	30.645
0.064	25.322
0.065	21.588
0.066	19.124
0.067	17.056
0.068	15.292
0.069	13.807
0.070	12.578
0.071	11.560
0.072	10.638
0.073	9.783
0.074	8.995
0.075	8.274
0.076	7.620
0.077	7.033
0.078	6.513
0.079	6.060
0.080	5.674
0.081	5.347
0.082	5.036
0.083	4.735
0.084	4.450
0.085	4.188
0.086	3.954
0.087	3.754
0.088	3.595
0.089	3.482
0.090	3.421
0.091	3.412
0.092	3.422
0.093	3.442
0.094	3.468
0.095	3.498
0.096	3.529
0.097	3.559
0.098	3.585
0.099	3.605
0.100	3.617
0.101	3.613
0.102	3.578
0.103	3.513
0.104	3.425
0.105	3.320
0.106	3.205
0.107	3.088
0.108	2.974
0.109	2.872
0.110	2.788
0.111	2.724
0.112	2.667
0.113	2.614
0.114	2.562
0.115	2.514
0.116	2.469
0.117	2.427
0.118	2.387
0.119	2.351
0.120	2.318
0.121	2.288
0.122	2.260
0.123	2.235
0.124	2.212
0.125	2.190
0.126	2.169
0.127	2.148
0.128	2.129
0.129	2.109
0.130	2.088
0.131	2.067
0.132	2.046
0.133	2.025
0.134	2.005
0.135	1.985
0.136	1.966
0.137	1.947
0.138	1.928
0.139	1.911
0.140	1.894
0.141	1.877
0.142	1.862
0.143	1.846
0.144	1.832
0.145	1.818
0.146	1.804
0.147	1.791
0.148	1.778
0.149	1.766
0.150	1.754
0.151	1.742
0.152	1.731
0.153	1.720
0.154	1.709
0.155	1.698
0.156	1.687
0.157	1.677
0.158	1.666
0.159	1.656
0.160	1.646
0.161	1.636
0.162	1.626
0.163	1.616
0.164	1.606
0.165	1.596
0.166	1.587
0.167	1.577
0.168	1.568
0.169	1.559
0.170	1.550
0.171	1.541
0.172	1.532
0.173	1.524
0.174	1.515
0.175	1.507
0.176	1.499
0.177	1.491
0.178	1.483
0.179	1.475
0.180	1.467
0.181	1.458
0.182	1.448
0.183	1.438
0.184	1.429
0.185	1.420
0.186	1.410
0.187	1.401
0.188	1.393
0.189	1.384
0.190	1.375
0.191	1.367
0.192	1.359
0.193	1.350
0.194	1.342
0.195	1.334
0.196	1.327
0.197	1.319
0.198	1.311
0.199	1.304
0.200	1.296
0.201	1.289
0.202	1.282
0.203	1.275
0.204	1.268
0.205	1.261
0.206	1.254
0.207	1.247
0.208	1.240
0.209	1.233
0.210	1.227
0.211	1.220
0.212	1.214
0.213	1.207
0.214	1.201
0.215	1.194
0.216	1.188
0.217	1.182
0.218	1.176
0.219	1.170
0.220	1.164
0.221	1.158
0.222	1.152
0.223	1.146
0.224	1.140
0.225	1.134
0.226	1.128
0.227	1.123
0.228	1.117
0.229	1.111
0.230	1.106
0.231	1.101
0.232	1.095
0.233	1.090
0.234	1.085
0.235	1.080
0.236	1.074
0.237	1.069
0.238	1.064
0.239	1.060
0.240	1.055
0.241	1.050
0.242	1.045
0.243	1.040
0.244	1.036
0.245	1.031
0.246	1.027
0.247	1.022
0.248	1.018
0.249	1.013
0.250	1.009
0.251	1.005
0.252	1.000
0.253	0.996
0.254	0.992
0.255	0.988
0.256	0.984
0.257	0.979
0.258	0.975
0.259	0.971
0.260	0.967
0.261	0.964
0.262	0.960
0.263	0.956
0.264	0.952
0.265	0.948
0.266	0.944
0.267	0.941
0.268	0.937
0.269	0.933
0.270	0.929
0.271	0.926
0.272	0.922
0.273	0.919
0.274	0.915
0.275	0.912
0.276	0.908
0.277	0.905
0.278	0.901
0.279	0.898
0.280	0.894
0.281	0.891
0.282	0.888
0.283	0.885
0.284	0.881
0.285	0.878
0.286	0.875
0.287	0.872
0.288	0.868
0.289	0.865
0.290	0.862
0.291	0.859
0.292	0.856
0.293	0.853
0.294	0.850
0.295	0.847
0.296	0.844
0.297	0.841
0.298	0.838
0.299	0.835
0.300	0.832
0.301	0.829
0.302	0.827
0.303	0.824
0.304	0.821
0.305	0.818
0.306	0.816
0.307	0.813
0.308	0.810
0.309	0.807
0.310	0.805
0.311	0.802
0.312	0.799
0.313	0.797
0.314	0.794
0.315	0.792
0.316	0.789
0.317	0.786
0.318	0.784
0.319	0.781
0.320	0.779
0.321	0.776
0.322	0.774
0.323	0.771
0.324	0.769
0.325	0.766
0.326	0.764
0.327	0.762
0.328	0.759
0.329	0.757
0.330	0.754
0.331	0.752
0.332	0.749
0.333	0.747
0.334	0.745
0.335	0.742
0.336	0.740
0.337	0.738
0.338	0.735
0.339	0.733
0.340	0.731
0.341	0.728
0.342	0.726
0.343	0.724
0.344	0.721
0.345	0.719
0.346	0.717
0.347	0.715
0.348	0.713
0.349	0.710
0.350	0.708
0.351	0.706
0.352	0.704
0.353	0.702
0.354	0.700
0.355	0.698
0.356	0.696
0.357	0.694
0.358	0.691
0.359	0.689
0.360	0.687
0.361	0.685
0.362	0.683
0.363	0.681
0.364	0.679
0.365	0.677
0.366	0.676
0.367	0.674
0.368	0.672
0.369	0.670
0.370	0.668
0.371	0.666
0.372	0.664
0.373	0.662
0.374	0.660
0.375	0.659
0.376	0.657
0.377	0.655
0.378	0.653
0.379	0.651
0.380	0.650
0.381	0.648
0.382	0.646
0.383	0.644
0.384	0.642
0.385	0.641
0.386	0.639
0.387	0.637
0.388	0.635
0.389	0.634
0.390	0.632
0.391	0.630
0.392	0.629
0.393	0.627
0.394	0.625
0.395	0.624
0.396	0.622
0.397	0.620
0.398	0.619
0.399	0.617
0.400	0.615
0.401	0.614
0.402	0.612
0.403	0.611
0.404	0.609
0.405	0.607
0.406	0.606
0.407	0.604
0.408	0.603
0.409	0.601
0.410	0.600
0.411	0.598
0.412	0.596
0.413	0.595
0.414	0.593
0.415	0.592
0.416	0.591
