0.051	0.000
0.052	0.000
0.053	0.000
0.054	0.000
0.055	0.000
0.056	0.000
0.057	0.017
0.058	2.603
0.059	54.505
0.060	170.592
0.061	119.043
0.062	75.355
0.063	57.872
0.064	47.205
0.065	39.566
0.066	34.312
0.067	29.858
0.068	26.064
0.069	22.886
0.070	20.273
0.071	18.131
0.072	16.262
0.073	14.609
0.074	13.162
0.075	11.905
0.076	10.825
0.077	9.896
0.078	9.098
0.079	8.416
0.080	7.840
0.081	7.350
0.082	6.882
0.083	6.424
0.084	5.982
0.085	5.564
0.086	5.178
0.087	4.833
0.088	4.542
0.089	4.311
0.090	4.146
0.091	4.046
0.092	3.971
0.093	3.909
0.094	3.857
0.095	3.813
0.096	3.776
0.097	3.740
0.098	3.700
0.099	3.653
0.100	3.596
0.101	3.520
0.102	3.409
0.103	3.267
0.104	3.100
0.105	2.917
0.106	2.725
0.107	2.536
0.108	2.356
0.109	2.195
0.110	2.057
0.111	1.944
0.112	1.847
0.113	1.762
0.114	1.688
0.115	1.628
0.116	1.580
0.117	1.541
0.118	1.508
0.119	1.480
0.120	1.455
0.121	1.430
0.122	1.403
0.123	1.375
0.124	1.342
0.125	1.303
0.126	1.258
0.127	1.209
0.128	1.159
0.129	1.107
0.130	1.055
0.131	1.006
0.132	0.960
0.133	0.917
0.134	0.880
0.135	0.847
0.136	0.819
0.137	0.795
0.138	0.774
0.139	0.756
0.140	0.740
0.141	0.725
0.142	0.711
0.143	0.697
0.144	0.684
0.145	0.669
0.146	0.654
0.147	0.638
0.148	0.621
0.149	0.603
0.150	0.585
0.151	0.566
0.152	0.546
0.153	0.526
0.154	0.505
0.155	0.484
0.156	0.463
0.157	0.442
0.158	0.421
0.159	0.400
0.160	0.381
0.161	0.362
0.162	0.344
0.163	0.327
0.164	0.311
0.165	0.296
0.166	0.282
0.167	0.270
0.168	0.258
0.169	0.247
0.170	0.237
0.171	0.227
0.172	0.219
0.173	0.210
0.174	0.203
0.175	0.196
0.176	0.189
0.177	0.183
0.178	0.177
0.179	0.171
0.180	0.165
0.181	0.160
0.182	0.154
0.183	0.148
0.184	0.142
0.185	0.136
0.186	0.130
0.187	0.125
0.188	0.119
0.189	0.114
0.190	0.108
0.191	0.104
0.192	0.099
0.193	0.095
0.194	0.091
0.195	0.088
0.196	0.085
0.197	0.083
0.198	0.081
0.199	0.079
0.200	0.077
0.201	0.075
0.202	0.074
0.203	0.072
0.204	0.070
0.205	0.069
0.206	0.067
0.207	0.065
0.208	0.063
0.209	0.061
0.210	0.059
0.211	0.057
0.212	0.056
0.213	0.054
0.214	0.052
0.215	0.050
0.216	0.049
0.217	0.047
0.218	0.045
0.219	0.044
0.220	0.042
0.221	0.040
0.222	0.039
0.223	0.037
0.224	0.035
0.225	0.033
0.226	0.031
0.227	0.029
0.228	0.027
0.229	0.026
0.230	0.024
0.231	0.023
0.232	0.021
0.233	0.020
0.234	0.019
0.235	0.018
0.236	0.018
0.237	0.017
0.238	0.017
0.239	0.017
0.240	0.017
0.241	0.017
0.242	0.017
0.243	0.017
0.244	0.017
0.245	0.017
0.246	0.017
0.247	0.018
0.248	0.018
0.249	0.018
0.250	0.019
0.251	0.019
0.252	0.020
0.253	0.020
0.254	0.020
0.255	0.021
0.256	0.021
0.257	0.021
0.258	0.021
0.259	0.021
0.260	0.021
0.261	0.021
0.262	0.021
0.263	0.021
0.264	0.020
0.265	0.020
0.266	0.019
0.267	0.018
0.268	0.018
0.269	0.017
0.270	0.016
0.271	0.015
0.272	0.014
0.273	0.013
0.274	0.011
0.275	0.010
0.276	0.009
0.277	0.008
0.278	0.007
0.279	0.006
0.280	0.005
0.281	0.005
0.282	0.004
0.283	0.003
0.284	0.003
0.285	0.002
0.286	0.002
0.287	0.001
0.288	0.001
0.289	0.001
0.290	0.001
0.291	0.001
0.292	0.000
0.293	0.000
0.294	0.000
0.295	0.000
0.296	0.000
0.297	0.000
0.298	0.000
0.299	0.000
0.300	0.000
0.301	0.000
0.302	0.000
0.303	0.000
0.304	0.000
0.305	0.000
0.306	0.000
0.307	0.000
0.308	0.000
0.309	0.000
0.310	0.000
0.311	0.000
0.312	0.000
0.313	0.000
0.314	0.000
0.315	0.000
0.316	0.000
0.317	0.000
0.318	0.000
0.319	0.000
0.320	0.000
0.321	0.000
0.322	0.000
0.323	0.000
0.324	0.000
0.325	0.000
0.326	0.000
0.327	0.000
0.328	0.000
0.329	0.000
0.330	0.000
0.331	0.000
0.332	0.000
0.333	0.000
0.334	0.000
0.335	0.000
0.336	0.000
0.337	0.000
0.338	0.000
0.339	0.000
0.340	0.000
0.341	0.000
0.342	0.000
0.343	0.000
0.344	0.000
0.345	0.000
0.346	0.000
0.347	0.000
0.348	0.000
0.349	0.000
0.350	0.000
0.351	0.000
0.352	0.000
0.353	0.000
0.354	0.000
0.355	0.000
0.356	0.000
0.357	0.000
0.358	0.000
0.359	0.000
0.360	0.000
0.361	0.000
0.362	0.000
0.363	0.000
0.364	0.000
0.365	0.000
0.366	0.000
0.367	0.000
0.368	0.000
0.369	0.000
0.370	0.000
0.371	0.000
0.372	0.000
0.373	0.000
0.374	0.000
0.375	0.000
0.376	0.000
0.377	0.000
0.378	0.000
0.379	0.000
0.380	0.000
0.381	0.000
0.382	0.000
0.383	0.000
0.384	0.000
0.385	0.000
0.386	0.000
0.387	0.000
0.388	0.000
0.389	0.000
0.390	0.000
0.391	0.000
0.392	0.000
0.393	0.000
0.394	0.000
0.395	0.000
0.396	0.000
0.397	0.000
0.398	0.000
0.399	0.000
0.400	0.000
0.401	0.000
0.402	0.000
0.403	0.000
0.404	0.000
0.405	0.000
0.406	0.000
0.407	0.000
0.408	0.000
0.409	0.000
0.410	0.000
0.411	0.000
0.412	0.000
0.413	0.000
0.414	0.000
0.415	0.000
0.416	0.000
