0.417	0.328
0.418	0.327
0.419	0.326
0.420	0.326
0.421	0.325
0.422	0.324
0.423	0.323
0.424	0.322
0.425	0.321
0.426	0.320
0.427	0.320
0.428	0.319
0.429	0.318
0.430	0.317
0.431	0.316
0.432	0.315
0.433	0.315
0.434	0.314
0.435	0.313
0.436	0.312
0.437	0.311
0.438	0.311
0.439	0.310
0.440	0.309
0.441	0.308
0.442	0.308
0.443	0.307
0.444	0.306
0.445	0.305
0.446	0.305
0.447	0.304
0.448	0.303
0.449	0.303
0.450	0.302
0.451	0.301
0.452	0.300
0.453	0.300
0.454	0.299
0.455	0.298
0.456	0.298
0.457	0.297
0.458	0.296
0.459	0.295
0.460	0.295
0.461	0.294
0.462	0.293
0.463	0.293
0.464	0.292
0.465	0.291
0.466	0.291
0.467	0.290
0.468	0.290
0.469	0.289
0.470	0.288
0.471	0.288
0.472	0.287
0.473	0.286
0.474	0.286
0.475	0.285
0.476	0.284
0.477	0.284
0.478	0.283
0.479	0.282
0.480	0.282
0.481	0.281
0.482	0.280
0.483	0.280
0.484	0.279
0.485	0.279
0.486	0.278
0.487	0.278
0.488	0.277
0.489	0.277
0.490	0.276
0.491	0.275
0.492	0.275
0.493	0.274
0.494	0.274
0.495	0.273
0.496	0.273
0.497	0.272
0.498	0.272
0.499	0.271
0.500	0.271
0.501	0.270
0.502	0.270
0.503	0.269
0.504	0.268
0.505	0.268
0.506	0.267
0.507	0.267
0.508	0.266
0.509	0.266
0.510	0.265
0.511	0.265
0.512	0.264
0.513	0.264
0.514	0.263
0.515	0.263
0.516	0.262
0.517	0.262
0.518	0.261
0.519	0.261
0.520	0.260
0.521	0.260
0.522	0.259
0.523	0.259
0.524	0.258
0.525	0.258
0.526	0.257
0.527	0.257
0.528	0.256
0.529	0.256
0.530	0.255
0.531	0.255
0.532	0.254
0.533	0.254
0.534	0.253
0.535	0.253
0.536	0.252
0.537	0.252
0.538	0.251
0.539	0.251
0.540	0.250
0.541	0.250
0.542	0.249
0.543	0.249
0.544	0.248
0.545	0.248
0.546	0.247
0.547	0.247
0.548	0.246
0.549	0.246
0.550	0.245
0.551	0.245
0.552	0.245
0.553	0.244
0.554	0.244
0.555	0.243
0.556	0.243
0.557	0.242
0.558	0.242
0.559	0.242
0.560	0.241
0.561	0.241
0.562	0.240
0.563	0.239
0.564	0.239
0.565	0.238
0.566	0.238
0.567	0.237
0.568	0.237
0.569	0.236
0.570	0.236
0.571	0.235
0.572	0.235
0.573	0.235
0.574	0.234
0.575	0.234
0.576	0.233
0.577	0.233
0.578	0.233
0.579	0.232
0.580	0.232
0.581	0.232
0.582	0.231
0.583	0.231
0.584	0.230
0.585	0.230
0.586	0.229
0.587	0.229
0.588	0.228
0.589	0.228
0.590	0.227
0.591	0.227
0.592	0.226
0.593	0.226
0.594	0.225
0.595	0.225
0.596	0.224
0.597	0.224
0.598	0.223
0.599	0.223
0.600	0.222
