0.381	0.650
0.382	0.648
0.383	0.646
0.384	0.645
0.385	0.643
0.386	0.641
0.387	0.639
0.388	0.637
0.389	0.636
0.390	0.634
0.391	0.632
0.392	0.631
0.393	0.629
0.394	0.627
0.395	0.626
0.396	0.624
0.397	0.622
0.398	0.621
0.399	0.619
0.400	0.617
0.401	0.616
0.402	0.614
0.403	0.613
0.404	0.611
0.405	0.609
0.406	0.608
0.407	0.606
0.408	0.605
0.409	0.603
0.410	0.602
0.411	0.600
0.412	0.598
0.413	0.597
0.414	0.595
0.415	0.594
0.416	0.593
0.417	0.591
0.418	0.590
0.419	0.588
0.420	0.587
0.421	0.585
0.422	0.584
0.423	0.583
0.424	0.581
0.425	0.580
0.426	0.578
0.427	0.577
0.428	0.576
0.429	0.574
0.430	0.573
0.431	0.571
0.432	0.570
0.433	0.569
0.434	0.567
0.435	0.566
0.436	0.565
0.437	0.563
0.438	0.562
0.439	0.561
0.440	0.559
0.441	0.558
0.442	0.557
0.443	0.556
0.444	0.555
0.445	0.553
0.446	0.552
0.447	0.551
0.448	0.550
0.449	0.549
0.450	0.548
0.451	0.546
0.452	0.545
0.453	0.544
0.454	0.543
0.455	0.541
0.456	0.540
0.457	0.539
0.458	0.538
0.459	0.536
0.460	0.535
0.461	0.534
0.462	0.533
0.463	0.532
0.464	0.531
0.465	0.530
0.466	0.529
0.467	0.528
0.468	0.527
0.469	0.526
0.470	0.524
0.471	0.523
0.472	0.522
0.473	0.521
0.474	0.520
0.475	0.519
0.476	0.518
0.477	0.516
0.478	0.515
0.479	0.514
0.480	0.513
0.481	0.512
0.482	0.511
0.483	0.510
0.484	0.509
0.485	0.508
0.486	0.507
0.487	0.506
0.488	0.505
0.489	0.504
0.490	0.503
0.491	0.502
0.492	0.501
0.493	0.500
0.494	0.499
0.495	0.498
0.496	0.498
0.497	0.497
0.498	0.496
0.499	0.495
0.500	0.494
0.501	0.493
0.502	0.492
0.503	0.491
0.504	0.490
0.505	0.489
0.506	0.488
0.507	0.487
0.508	0.486
0.509	0.485
0.510	0.484
0.511	0.483
0.512	0.482
0.513	0.481
0.514	0.480
0.515	0.479
0.516	0.478
0.517	0.477
0.518	0.477
0.519	0.476
0.520	0.475
0.521	0.474
0.522	0.473
0.523	0.472
0.524	0.471
0.525	0.470
0.526	0.470
0.527	0.469
0.528	0.468
0.529	0.467
0.530	0.466
0.531	0.465
0.532	0.464
0.533	0.463
0.534	0.462
0.535	0.462
0.536	0.461
0.537	0.460
0.538	0.459
0.539	0.458
0.540	0.457
0.541	0.456
0.542	0.455
0.543	0.454
0.544	0.454
0.545	0.453
0.546	0.452
0.547	0.451
0.548	0.450
0.549	0.450
0.550	0.449
0.551	0.448
0.552	0.447
0.553	0.447
0.554	0.446
0.555	0.445
0.556	0.444
0.557	0.444
0.558	0.443
0.559	0.442
0.560	0.441
0.561	0.440
0.562	0.439
0.563	0.439
0.564	0.438
0.565	0.437
0.566	0.436
0.567	0.435
0.568	0.434
0.569	0.433
0.570	0.432
0.571	0.431
0.572	0.431
0.573	0.430
0.574	0.429
0.575	0.429
0.576	0.428
0.577	0.427
0.578	0.427
0.579	0.426
0.580	0.426
0.581	0.425
0.582	0.424
0.583	0.424
0.584	0.423
0.585	0.422
0.586	0.421
0.587	0.420
0.588	0.420
0.589	0.419
0.590	0.418
0.591	0.417
0.592	0.416
0.593	0.415
0.594	0.414
0.595	0.413
0.596	0.413
0.597	0.412
0.598	0.411
0.599	0.410
0.600	0.410
