0.051	0.000
0.052	0.000
0.053	0.000
0.054	0.000
0.055	0.000
0.056	0.000
0.057	0.000
0.058	0.000
0.059	0.000
0.060	0.000
0.061	0.000
0.062	0.000
0.063	0.000
0.064	0.000
0.065	0.000
0.066	0.000
0.067	0.000
0.068	0.000
0.069	0.000
0.070	0.000
0.071	0.000
0.072	0.000
0.073	0.000
0.074	0.000
0.075	0.000
0.076	0.000
0.077	0.000
0.078	0.000
0.079	0.000
0.080	0.000
0.081	0.000
0.082	0.000
0.083	0.000
0.084	0.000
0.085	0.000
0.086	0.000
0.087	0.000
0.088	0.000
0.089	0.000
0.090	0.000
0.091	0.044
0.092	0.314
0.093	0.808
0.094	1.464
0.095	2.217
0.096	3.004
0.097	3.762
0.098	4.428
0.099	4.938
0.100	5.228
0.101	5.276
0.102	5.224
0.103	5.127
0.104	4.996
0.105	4.842
0.106	4.674
0.107	4.505
0.108	4.343
0.109	4.200
0.110	4.087
0.111	4.007
0.112	3.938
0.113	3.873
0.114	3.812
0.115	3.755
0.116	3.703
0.117	3.655
0.118	3.612
0.119	3.575
0.120	3.542
0.121	3.515
0.122	3.490
0.123	3.467
0.124	3.445
0.125	3.425
0.126	3.406
0.127	3.390
0.128	3.376
0.129	3.363
0.130	3.353
0.131	3.344
0.132	3.338
0.133	3.333
0.134	3.328
0.135	3.321
0.136	3.312
0.137	3.302
0.138	3.290
0.139	3.278
0.140	3.265
0.141	3.252
0.142	3.239
0.143	3.226
0.144	3.214
0.145	3.202
0.146	3.191
0.147	3.179
0.148	3.168
0.149	3.157
0.150	3.147
0.151	3.136
0.152	3.126
0.153	3.116
0.154	3.105
0.155	3.095
0.156	3.084
0.157	3.074
0.158	3.063
0.159	3.053
0.160	3.043
0.161	3.032
0.162	3.022
0.163	3.012
0.164	3.002
0.165	2.992
0.166	2.982
0.167	2.972
0.168	2.962
0.169	2.952
0.170	2.942
0.171	2.932
0.172	2.923
0.173	2.913
0.174	2.904
0.175	2.895
0.176	2.885
0.177	2.876
0.178	2.867
0.179	2.858
0.180	2.849
0.181	2.840
0.182	2.831
0.183	2.821
0.184	2.811
0.185	2.802
0.186	2.792
0.187	2.783
0.188	2.773
0.189	2.764
0.190	2.754
0.191	2.745
0.192	2.735
0.193	2.726
0.194	2.717
0.195	2.708
0.196	2.699
0.197	2.690
0.198	2.681
0.199	2.672
0.200	2.663
0.201	2.654
0.202	2.646
0.203	2.637
0.204	2.628
0.205	2.620
0.206	2.611
0.207	2.603
0.208	2.594
0.209	2.585
0.210	2.577
0.211	2.569
0.212	2.560
0.213	2.552
0.214	2.544
0.215	2.535
0.216	2.527
0.217	2.519
0.218	2.511
0.219	2.502
0.220	2.494
0.221	2.486
0.222	2.478
0.223	2.470
0.224	2.462
0.225	2.454
0.226	2.446
0.227	2.438
0.228	2.430
0.229	2.423
0.230	2.415
0.231	2.407
0.232	2.400
0.233	2.392
0.234	2.385
0.235	2.377
0.236	2.370
0.237	2.363
0.238	2.355
0.239	2.348
0.240	2.341
0.241	2.334
0.242	2.327
0.243	2.319
0.244	2.312
0.245	2.305
0.246	2.298
0.247	2.291
0.248	2.284
0.249	2.277
0.250	2.270
0.251	2.264
0.252	2.257
0.253	2.250
0.254	2.243
0.255	2.237
0.256	2.230
0.257	2.223
0.258	2.217
0.259	2.210
0.260	2.204
0.261	2.197
0.262	2.191
0.263	2.184
0.264	2.178
0.265	2.171
0.266	2.165
0.267	2.158
0.268	2.152
0.269	2.145
0.270	2.139
0.271	2.133
0.272	2.126
0.273	2.120
0.274	2.114
0.275	2.107
0.276	2.101
0.277	2.095
0.278	2.088
0.279	2.082
0.280	2.076
0.281	2.070
0.282	2.064
0.283	2.058
0.284	2.052
0.285	2.046
0.286	2.040
0.287	2.034
0.288	2.028
0.289	2.022
0.290	2.016
0.291	2.010
0.292	2.004
0.293	1.998
0.294	1.992
0.295	1.986
0.296	1.981
0.297	1.975
0.298	1.969
0.299	1.963
0.300	1.958
0.301	1.952
0.302	1.947
0.303	1.941
0.304	1.936
0.305	1.930
0.306	1.925
0.307	1.919
0.308	1.914
0.309	1.909
0.310	1.903
0.311	1.898
0.312	1.893
0.313	1.888
0.314	1.882
0.315	1.877
0.316	1.872
0.317	1.867
0.318	1.862
0.319	1.856
0.320	1.851
0.321	1.846
0.322	1.841
0.323	1.836
0.324	1.831
0.325	1.826
0.326	1.821
0.327	1.816
0.328	1.811
0.329	1.806
0.330	1.801
0.331	1.796
0.332	1.791
0.333	1.786
0.334	1.781
0.335	1.776
0.336	1.772
0.337	1.767
0.338	1.762
0.339	1.757
0.340	1.752
0.341	1.747
0.342	1.743
0.343	1.738
0.344	1.733
0.345	1.728
0.346	1.724
0.347	1.719
0.348	1.714
0.349	1.710
0.350	1.705
0.351	1.701
0.352	1.696
0.353	1.691
0.354	1.687
0.355	1.682
0.356	1.678
0.357	1.674
0.358	1.669
0.359	1.665
0.360	1.660
0.361	1.656
0.362	1.652
0.363	1.648
0.364	1.643
0.365	1.639
0.366	1.635
0.367	1.631
0.368	1.627
0.369	1.622
0.370	1.618
0.371	1.614
0.372	1.610
0.373	1.606
0.374	1.602
0.375	1.598
0.376	1.594
0.377	1.591
0.378	1.587
0.379	1.583
0.380	1.579
0.381	1.575
0.382	1.571
0.383	1.567
0.384	1.563
0.385	1.559
0.386	1.556
0.387	1.552
0.388	1.548
0.389	1.544
0.390	1.540
0.391	1.537
0.392	1.533
0.393	1.529
0.394	1.526
0.395	1.522
0.396	1.519
0.397	1.515
0.398	1.512
0.399	1.508
0.400	1.505
0.401	1.501
0.402	1.498
0.403	1.494
0.404	1.491
0.405	1.487
0.406	1.484
0.407	1.480
0.408	1.477
0.409	1.473
0.410	1.470
0.411	1.467
0.412	1.463
0.413	1.460
0.414	1.456
0.415	1.453
0.416	1.450
